"LAVADO","monto_transferencia","frecuencia_mensual","antiguedad_cliente","paises_destino","indice_riesgo_cliente","volumen_total_mes","canal_transaccion","tipo_cliente","jurisdiccion_riesgo","pep","alerta_manual","perfil_operacional"
"No_sospechoso",1379.26284265514,16,7,0,56.4085836474881,2806.52568531029,"Sucursal","Empresa","Baja","No","No","Normal"
"Sospechoso",7195.94377053835,15,2,8,72.1146263888506,14436.8875410767,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",2366.37011735372,19,8,0,40.7840669955417,4789.74023470743,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",2261.39472773613,13,6,1,62.9086164709209,4561.78945547226,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2919.57991686197,14,8,0,53.0426296372736,5881.15983372394,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",3786.14365862373,17,6,1,53.19841956043,7623.28731724747,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1854.13831111664,14,6,3,72.7546871247918,3750.27662223327,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",4865.65121326269,16,2,4,41.3857244931136,9779.30242652539,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",3431.71077934768,18,8,1,53.6561027479779,6917.42155869537,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",8823.47306521215,18,5,1,67.591674276755,17700.9461304243,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",3949.20789203122,17,8,2,44.0387334468225,7949.41578406244,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",1245.79993793457,12,9,1,25.8191261928451,2527.59987586913,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3996.53951663167,15,7,2,NA,8038.07903326333,"Online","Offshore","Bja","No","No","Normal"
"No_sospechoso",2868.93539231689,15,6,1,62.302779626559,5782.87078463379,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",1353.70893569747,12,5,1,54.2305526958248,2743.41787139493,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",5952.67134905257,15,8,1,37.1724298755353,11950.3426981051,"Internacional","Persona","Baja","Si","No","Normal"
"No_sospechoso",2900.40487043081,17,6,3,72.7374745850156,5851.80974086163,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1499.26424839597,14,7,0,60.1584459401267,3040.52849679195,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4396.60485944993,14,9,2,63.143212322456,8835.20971889985,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",4787.46655809408,14,8,2,52.4275270551691,9616.93311618816,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2870.07038178688,16,7,2,58.9217806480327,5788.14076357377,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6436.05946449988,17,6,1,65.9305316809449,12923.1189289998,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",2951.83868623822,17,4,3,77.9514409908138,5954.67737247644,"Internacional","Persona","Alta","No","No","Normal"
"No_sospechoso",2900.49075658561,16,9,2,40.9696579588373,5848.98151317122,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",4714.57777823469,13,6,3,66.7848070235148,9468.15555646938,"Internacional","Empresa","Alta","No","No","Atipico"
"No_sospechoso",4893.8813359963,17,7,1,NA,9838.76267199259,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",13056.4430313315,19,5,3,52.8554146308994,26169.886062663,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2604.4365601969,19,6,3,51.776175616676,5265.87312039379,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4082.6059682607,18,8,3,49.6348122837723,8219.2119365214,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",4850.4799590544,15,7,1,NA,9745.95991810879,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",1850.55953394423,16,7,2,78.635359699806,3749.11906788846,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",1268.9670813754,14,10,2,62.4601459796951,2579.93416275079,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",2749.82241612261,15,9,0,65.0256294780759,5544.64483224523,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",13448.3384818783,17,6,3,64.0030538157445,26947.6769637566,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2714.234937229,16,9,4,58.651615087139,5476.469874458,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",3842.29560546749,16,7,1,67.3006018971427,7732.59121093497,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",6262.42277136073,16,7,1,59.5723233827207,12572.8455427215,NA,"Persona","Bja","No","No","Normal"
"No sospechoso",3961.0293189981,17,9,2,56.9576672111472,7973.0586379962,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5920.51348924378,16,4,1,41.2260775092061,11889.0269784876,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2541.09394076763,16,11,0,78.7828740171824,5130.18788153526,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4907.42563465333,18,9,0,57.2078115501805,9868.85126930665,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1846.14235863276,14,6,3,46.4891990401374,3734.28471726551,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5859.65298798076,15,7,3,62.4456325925628,11764.3059759615,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2223.00659263797,16,8,2,NA,4494.01318527595,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",4963.77548993334,16,6,1,60.7842898284318,9975.55097986668,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5173.96872081002,17,7,2,71.534485941695,10398.93744162,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",2813.20882905957,16,4,0,54.9304721486228,5674.41765811915,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",7180.44356994676,15,6,1,NA,14405.8871398935,"Online","Empresa","Baja","No","No","Atipico"
"No_sospechoso",3043.5145451909,13,10,3,NA,6126.0290903818,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",10103.9435483014,19,7,1,NA,20264.8870966028,"Online","Empresa","Bja","No","No","Normal"
"No sospechoso",1503.52593501701,14,3,2,NA,3049.05187003402,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2376.46416727951,17,10,4,73.586899252681,4803.92833455903,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",4847.22809948142,15,6,1,NA,9739.45619896284,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",5396.85151121069,16,6,2,50.68229404514,10841.7030224214,"Sucursal","Empresa","Baja","Si","No","Normal"
"No sospechoso",4381.67370160456,18,12,0,51.533354040438,8817.34740320913,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5116.77490874776,15,7,2,48.3936625732041,10278.5498174955,"Internacional","Persona","Bja","No","No","Volatil"
"No_sospechoso",5760.88229201863,16,5,2,70.1039124229695,11569.7645840373,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1453.60356152155,14,6,2,65.8391874874325,2949.2071230431,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",9778.27523761779,17,7,6,76.6242609860214,19607.5504752356,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",2718.20582062588,12,9,1,50.2055232493138,5472.41164125177,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",5072.8707317692,14,6,2,82.3080917071471,10187.7414635384,"Internacional","Empresa","Bja","No","No","Atipico"
"No_sospechoso",2830.80076026215,13,9,1,NA,5700.60152052429,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",6085.01600444365,15,9,0,58.0909229805187,12215.0320088873,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2957.63169738868,15,5,2,65.1489297660925,5960.26339477736,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",3458.32208085158,15,3,1,44.1560621304224,6961.64416170317,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",5570.56927849131,17,7,2,53.6256792311151,11192.1385569826,NA,"Persona","Bja","No","No","Volatil"
"No_sospechoso",11938.1249197845,18,5,1,32.0325404532268,23930.2498395689,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2968.15870786133,14,9,0,44.6772015655525,5978.31741572267,"Online","Persona","Alta","No","No","Atipico"
"No sospechoso",5917.58663234644,17,8,1,68.779451281165,11886.1732646929,"Online","Empresa","Baja","No","No","Atipico"
"No_sospechoso",2225.08308247132,14,7,1,68.8607043386882,4492.16616494264,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",5540.32098348507,18,9,1,43.7277950462755,11134.6419669701,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",2690.19276915758,13,5,1,76.6721035515758,5419.38553831517,"Sucursal","Persona","Bja","No","No","Atipico"
"No sospechoso",6120.24105181044,17,10,2,49.3740411623266,12291.4821036209,"Online","Persona","Baja","No","No","Normal"
"No sospechoso",5281.0080182494,15,11,1,77.4104184506553,10607.0160364988,NA,"Persona","Bja","No","No","Normal"
"No sospechoso",6654.38688580479,16,5,3,64.1587323216481,13356.7737716096,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",3055.56524542799,15,3,6,62.0239798640528,6156.13049085598,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",3276.81245166469,14,7,1,38.626172318747,6595.62490332939,"Online","Empresa","Alta","No","No","Atipico"
"No sospechoso",2752.54855708784,15,6,2,93.2525726412787,5550.09711417568,"Online","Empresa","Bja","No","No","Atipico"
"No_sospechoso",2264.48414465077,17,12,4,73.9280243917469,4579.96828930154,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2099.18845466005,12,6,2,55.4262178488965,4234.3769093201,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2041.23938194096,17,10,0,46.7962866600384,4133.47876388192,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",6424.80023998835,18,5,0,30.0109291914977,12903.6004799767,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1481.63706117154,13,8,1,48.7063994979092,3002.27412234308,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",2155.51444711089,15,8,3,53.5269461363753,4356.02889422177,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3013.96683606899,15,8,1,58.8409930877967,6072.93367213797,"Internacional","Empresa","Baja","No","No","Normal"
"No_sospechoso",5548.14047797328,16,7,4,61.486780253916,11144.2809559466,"Sucursal","Persona","Alta","No","No","Normal"
"No sospechoso",1336.52753672664,14,5,1,45.707603705902,2715.05507345329,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5810.15166763435,15,9,1,55.8510616141766,11665.3033352687,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3277.37838184706,14,6,1,79.002968663459,6596.75676369411,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4260.60322921438,17,9,2,54.595844081546,8572.20645842877,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2622.04853791082,15,3,1,43.8750636855697,5289.09707582164,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",3054.95006142827,15,9,2,62.2759216941613,6154.90012285654,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",5046.03358263152,14,8,0,24.7603985919723,10134.067165263,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",4325.54870889093,13,11,1,41.9817938626386,8690.09741778187,NA,"Empresa","Bja","No","No","Normal"
"No_sospechoso",2908.16309832808,18,6,2,70.3672012704182,5870.32619665616,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",1747.70051288827,15,6,2,46.7572233753831,3540.40102577654,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",6083.19039702231,16,8,0,65.5146070538464,12214.3807940446,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4237.56493539089,14,7,2,67.7808801956138,8517.12987078178,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",1053.81944607957,15,10,3,NA,2152.63889215914,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",1379.59427719989,12,8,1,49.6177733847513,2795.18855439978,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2287.41194953639,17,7,2,68.3819907588077,4625.82389907279,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",3587.58287171411,14,8,2,79.9213342863778,7217.16574342822,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",1405.08722249671,14,7,2,52.2134078221474,2852.17444499343,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4007.30714597299,18,5,2,68.3324660834752,8068.61429194597,NA,"Persona","Bja","No","No","Atipico"
"No_sospechoso",3983.07981597838,14,7,1,45.9689787047159,8008.15963195676,"Internacional","Empresa","Bja","No","No","Normal"
"No_sospechoso",5867.45087747302,17,8,1,51.317428738575,11785.901754946,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",4964.88045845445,14,6,7,64.2051159764694,9971.76091690889,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",4471.37140748557,19,5,0,90.2278426858063,8999.74281497113,"Online","Empresa","Baja","No","No","Atipico"
"No_sospechoso",4323.90438596998,15,8,0,55.2032172114443,8692.80877193996,"Online","Empresa","Bja","No","No","Volatil"
"No_sospechoso",8418.19400276988,15,8,1,32.9757543464177,16881.3880055398,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4805.17282639664,15,3,2,54.690176758905,9655.34565279329,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",4624.67024982899,17,5,1,36.4299348526479,9300.34049965798,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",1343.22706479861,14,7,2,74.3134839065108,2728.45412959722,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5229.79813772212,16,7,2,60.9530439615137,10507.5962754442,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2957.52571144594,16,7,1,74.2283650628957,5963.05142289188,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2677.91238481291,18,8,2,64.1246004476283,5409.82476962581,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2203.44362860629,14,8,2,56.5249201229773,4448.88725721257,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",4311.08580837648,15,9,1,47.3790040591811,8667.17161675296,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",9889.72235063475,16,8,1,47.2344451135796,19827.4447012695,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",5915.77808787551,15,8,3,55.4460377828627,11876.556175751,"Internacional","Persona","Baja","No","No","Volatil"
"No_sospechoso",3315.21276149249,15,10,1,57.3568381813059,6675.42552298499,"Sucursal","Persona","Alta","No","No","Atipico"
"No_sospechoso",5352.6431866924,13,8,1,63.6260986947372,10744.2863733848,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",4299.53523820202,14,8,2,46.4530932404663,8641.07047640404,"Sucursal","Offshore","Baja","No","No","Normal"
"No sospechoso",4411.03490445455,16,9,2,39.3908942308272,8870.06980890909,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1795.8947014058,12,8,2,NA,3627.78940281159,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3096.72056816437,13,6,1,57.3143643434001,6232.44113632875,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6286.65664379244,18,8,2,35.2296003115004,12627.3132875849,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",11247.7528183988,16,6,1,70.653163997117,22543.5056367976,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2192.00583506831,17,10,1,NA,4435.01167013662,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4035.7487948544,14,7,2,57.8259792814704,8113.49758970881,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",3537.91209532615,14,6,0,59.4497131926095,7117.82419065229,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",7691.68569042122,17,9,2,46.0697299913344,15434.3713808424,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3312.19885975698,16,6,1,60.205628649851,6672.39771951397,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2752.43126515596,18,10,1,73.3402903894105,5558.86253031192,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2966.58389802471,16,8,1,74.2984819688831,5981.16779604942,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",925.643895463762,13,6,0,55.6725674054465,1890.28779092752,"Sucursal","Offshore","Bja","No","No","Normal"
"No_sospechoso",7492.77262554413,15,8,4,36.4555491024018,15030.5452510883,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",7831.69047934057,17,8,2,NA,15714.3809586811,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",2333.9466671796,15,7,4,46.441007516857,4712.8933343592,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",6348.28470733773,20,5,1,82.90835072472,12756.5694146755,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",6026.16995307707,15,6,5,59.1567895755656,12097.3399061541,"Internacional","Persona","Bja","Si","No","Atipico"
"No_sospechoso",1542.86061622945,16,4,1,43.9983895036657,3133.72123245889,"Online","Offshore","Baja","No","No","Atipico"
"No_sospechoso",1163.86065651075,15,7,0,NA,2372.7213130215,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4879.70696506639,15,3,3,66.8585622162874,9804.41393013277,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",1623.97605639675,15,9,3,44.0548500631908,3292.9521127935,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",4874.06909103579,15,4,3,70.5291797649193,9793.13818207157,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2205.24652633813,15,5,0,69.5302147134257,4455.49305267626,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1799.50035413421,16,5,4,59.1143279141394,3647.00070826842,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",7584.11288335972,17,5,2,75.1692035140644,15219.2257667194,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4191.39397277438,15,13,0,65.1875386783551,8427.78794554876,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2867.3627477323,18,7,4,67.2520790037771,5788.72549546461,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",2745.93797594495,15,9,2,43.6118954562751,5536.87595188991,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",4344.55108577184,18,7,1,69.3207678089763,8743.10217154368,"Online","Persona","Bja","Si","No","Atipico"
"No sospechoso",4979.11632108979,17,4,2,65.1079297560695,10009.2326421796,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",5912.4921258996,18,8,0,72.9115094882213,11878.9842517992,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",4799.14527525186,17,6,0,51.9204897994706,9649.29055050373,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1574.25664785687,13,5,1,72.682427553068,3187.51329571375,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",1580.28709456492,14,4,3,65.0896442435985,3202.57418912985,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",2330.9135102595,16,8,1,48.8230613952435,4709.82702051899,"Online","Offshore","Baja","No","No","Normal"
"No_sospechoso",8756.98120965435,17,7,0,41.0541328232074,17564.9624193087,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",5061.30661310045,15,5,1,50.0008216527385,10167.6132262009,"Sucursal","Empresa","Baja","No","No","Volatil"
"No_sospechoso",6475.66716465619,16,7,1,44.1578103780857,12999.3343293124,"Sucursal","Persona","Baja","No","No","Volatil"
"No sospechoso",3702.52043354895,14,10,4,77.0989707937864,7447.04086709789,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",6108.97308151401,16,8,2,49.7285446450954,12265.946163028,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2063.18343566451,17,9,2,69.1479988380712,4177.36687132903,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",3865.10396893475,15,10,1,55.7928469774351,7775.2079378695,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",7674.41213533429,17,4,4,51.1224601394533,15399.8242706686,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",1878.26188294414,15,7,0,85.2331238009258,3801.52376588829,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",8732.86554015517,15,5,0,53.8777074698316,17510.7310803103,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",4242.21593029023,16,9,1,46.0071908004871,8532.43186058046,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",6079.46993945977,15,5,0,69.1046420043841,12203.9398789195,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",3175.71945214367,15,8,0,41.7670651646641,6396.43890428734,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",5062.22789093212,15,6,3,69.928931491644,10169.4557818642,"Internacional","Empresa","Baja","No","No","Atipico"
"No_sospechoso",4248.0389380144,18,9,1,49.422401745991,8550.0778760288,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",2429.71401569562,17,6,1,58.2427559217052,4910.42803139125,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2514.88615988961,16,6,1,NA,5077.77231977921,"Sucursal","Empresa","Bja","Si","No","Normal"
"No_sospechoso",3834.03552562774,17,9,0,68.5672409013583,7719.07105125547,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5158.30926598055,15,7,3,81.3062644439056,10361.6185319611,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",6521.85790021857,16,6,2,50.1057513989167,13091.7158004371,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",3737.4235221247,16,9,4,50.6967893568116,7522.8470442494,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",3400.80500105776,16,6,3,52.2786281223167,6849.61000211553,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",3541.37568742045,13,8,3,57.2414241397166,7121.7513748409,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3889.33902693579,17,6,1,82.1682889348321,7829.67805387158,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3747.02472903174,13,8,4,73.8221782282391,7533.04945806349,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",4025.70034833919,16,7,3,55.5981208352326,8099.40069667838,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",4070.78319773957,15,9,3,68.761970324935,8186.56639547915,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",3502.36562775666,14,6,5,58.0012054091737,7046.73125551331,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",1837.69167277988,14,8,1,40.3595682733415,3717.38334555976,"Internacional","Empresa","Bja","No","No","Normal"
"No_sospechoso",3702.23093750431,15,5,4,75.3137718710089,7449.46187500862,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",4153.66794177463,17,10,2,57.2336435566572,8358.33588354927,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",9079.04014927626,18,5,1,50.3792756275073,18212.0802985525,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3498.78995864544,18,10,4,39.9268675661602,7051.57991729089,"Sucursal","Persona","Alta","No","No","Atipico"
"No_sospechoso",2317.70219738541,15,5,6,69.2260961537106,4680.40439477081,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",1029.86494850421,15,7,2,61.3490286268355,2104.72989700842,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",3608.13527677253,14,5,1,56.86408464207,7258.27055354506,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",978.320296712742,17,9,5,75.5542817081165,2007.64059342548,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",2121.5509263624,14,8,3,61.5696202351761,4285.1018527248,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",1229.97954191525,17,3,1,58.6256507072379,2510.95908383049,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",3064.99765017159,15,9,2,52.867927952537,6174.99530034319,"Online","Persona","Alta","No","No","Atipico"
"No_sospechoso",6030.66254860327,16,4,2,55.6801928461213,12109.3250972065,"Online","Persona","Bja","No","No","Normal"
"No sospechoso",5659.05927192871,17,5,1,63.1512806477814,11369.1185438574,"Internacional","Persona","Bja","No","No","Atipico"
"No_sospechoso",2130.8210352311,15,11,3,53.7865739530526,4306.6420704622,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",4321.79822396536,16,7,4,68.8797241000567,8691.59644793073,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",2460.9683226491,15,6,0,58.5778586502834,4966.93664529821,"Sucursal","Persona","Baja","Si","No","Atipico"
"No_sospechoso",5324.94426373465,15,8,2,NA,10694.8885274693,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2802.9851966324,13,1,0,35.1615379187872,5644.9703932648,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5027.24791214276,15,8,1,38.7997273970535,10099.4958242855,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2224.99908653179,16,6,1,56.6981311574676,4497.99817306357,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3958.06962635629,14,7,1,74.2723732434511,7958.13925271257,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",2273.22217071621,17,8,2,37.2445527628868,4597.44434143242,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",2832.22131004375,15,8,1,69.4102026569253,5709.44262008749,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",6044.46958300051,14,4,3,64.3981108995866,12130.939166001,NA,"Offshore","Baja","No","No","Normal"
"No_sospechoso",8180.44722699233,16,10,0,57.4883963362688,16408.8944539846,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3810.37165956085,14,7,1,20.6656821008542,7662.7433191217,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",5098.07299964709,18,9,0,42.6287366877424,10250.1459992942,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",5562.84325637174,17,10,1,45.16259799227,11176.6865127435,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2451.6784670169,15,7,2,47.7658297848988,4948.35693403381,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",1770.60944124534,17,7,1,49.7248938496465,3592.21888249067,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4555.27631128516,15,8,2,61.1177960277344,9155.55262257031,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3783.39776041761,16,8,3,57.6182543388826,7614.79552083522,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3844.94336938012,15,8,4,62.9436235471915,7734.88673876024,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",3084.72644027255,15,8,2,75.7561670311662,6214.45288054509,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1625.57615304552,15,6,2,75.0191750190649,3296.15230609103,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",8115.44988180409,17,7,1,76.8257691683049,16281.8997636082,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",3070.73086099896,15,9,2,57.2176061878241,6186.46172199792,NA,"Persona","Baja","No","No","Volatil"
